uri,scols,srows,wcols,wrows,coff,roff,aa,eye,windowDistance,vx,vy,vz,windowHeight,shapeCount,rows,windowWidth,cols,lightCount,nmethods,opTime,nblocks,ninsts,ts,bodySize,duration
/raytracer,400,300,300,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:18.463720499Z,1404,582221992
/raytracer,400,300,500,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:18.649857786Z,1388,109073389
/raytracer,400,300,500,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:19.045370974Z,1387,336160409
/raytracer,400,300,500,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:19.653404126Z,1395,544063062
/raytracer,400,300,500,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:20.463856229Z,1395,742367699
/raytracer,400,300,500,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:21.493061953Z,1389,959501480
/raytracer,400,300,700,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:21.717778397Z,1396,154046008
/raytracer,400,300,700,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:22.238951904Z,1393,459024125
/raytracer,400,300,700,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:23.070358075Z,1393,768814549
/raytracer,400,300,700,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:24.199371802Z,1396,1060372128
/raytracer,400,300,700,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:25.659106975Z,1398,1387456981
/raytracer,400,300,900,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:25.921857246Z,1393,189255923
/raytracer,400,300,900,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:26.564303038Z,1394,579515301
/raytracer,400,300,900,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:27.607433422Z,1399,978985204
/raytracer,400,300,900,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:29.014971775Z,1398,1335654420
/raytracer,400,300,900,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:30.801636897Z,1391,1713753327
/raytracer,400,300,100,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:30.905944547Z,1391,24761442
/raytracer,400,300,100,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:31.030797428Z,1393,66427399
/raytracer,400,300,100,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:31.211056806Z,1395,119572488
/raytracer,400,300,100,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:31.425907165Z,1396,156215911
/raytracer,400,300,100,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:31.680468049Z,1392,194173476
/raytracer,400,300,300,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:31.821760508Z,1398,68387090
/raytracer,400,300,300,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:32.085625650Z,1390,202963907
/raytracer,400,300,300,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:32.479300553Z,1391,333350143
/raytracer,400,300,300,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:33.035218644Z,1393,492800847
/raytracer,400,300,300,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:33.704620688Z,1399,604323990
/raytracer,400,300,500,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:33.880939308Z,1394,108767956
/raytracer,400,300,500,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:34.285986619Z,1391,341602369
/raytracer,400,300,500,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:34.912504799Z,1390,560524221
/raytracer,400,300,500,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:35.738554289Z,1399,759476124
/raytracer,400,300,500,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:36.778734892Z,1386,966693246
/raytracer,400,300,700,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:37.001469336Z,1398,151423777
/raytracer,400,300,700,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:37.512785509Z,1397,452136403
/raytracer,400,300,700,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:38.344431896Z,1394,766242942
/raytracer,400,300,700,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:39.492929947Z,1401,1079900950
/raytracer,400,300,700,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:40.984723165Z,1396,1419355795
/raytracer,400,300,900,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:41.291268761Z,1396,230256678
/raytracer,400,300,900,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:41.937521478Z,1386,575471455
/raytracer,400,300,900,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:42.976595174Z,1393,976748532
/raytracer,400,300,900,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:44.433627794Z,1396,1387815396
/raytracer,400,300,900,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:46.246350247Z,1401,1738713173
/raytracer,400,300,100,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:46.347812947Z,1397,24661564
/raytracer,400,300,100,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:46.481816207Z,1403,71035414
/raytracer,400,300,100,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:46.655714649Z,1388,112223578
/raytracer,400,300,100,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:46.881520717Z,1396,166928229
/raytracer,400,300,100,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:47.153093568Z,1397,204363092
/raytracer,400,300,300,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:47.283941024Z,1395,68586060
/raytracer,400,300,300,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:47.551386013Z,1389,204717120
/raytracer,400,300,300,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:47.943245119Z,1402,329962913
/raytracer,400,300,300,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:48.473632042Z,1401,465861186
/raytracer,400,300,300,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:49.168624669Z,1390,617262318
/raytracer,400,300,500,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:49.350832258Z,1394,115364222
/raytracer,400,300,500,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:49.743037004Z,1395,329758900
/raytracer,400,300,500,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:50.348083353Z,1400,541991203
/raytracer,400,300,500,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:51.164678392Z,1394,750924525
/raytracer,400,300,500,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:52.232154159Z,1395,997881543
/raytracer,400,300,700,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:52.459383033Z,1403,158139607
/raytracer,400,300,700,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:52.985883661Z,1383,464896516
/raytracer,400,300,700,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:53.806867609Z,1390,753544973
/raytracer,400,300,700,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:54.927692581Z,1400,1055192525
/raytracer,400,300,700,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:56.413656609Z,1402,1413430582
/raytracer,400,300,900,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:56.715859753Z,1392,220676099
/raytracer,400,300,900,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:57.390550436Z,1386,607529190
/raytracer,400,300,900,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:20:58.485557093Z,1402,1023497582
/raytracer,400,300,900,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:00.008440717Z,1388,1414055697
/raytracer,400,300,900,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:01.891602243Z,1384,1806004765
/raytracer,400,300,100,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:02.002229852Z,1396,27968641
/raytracer,400,300,100,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:02.139832951Z,1402,75298549
/raytracer,400,300,100,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:02.325280342Z,1394,118269629
/raytracer,400,300,100,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:02.559611830Z,1393,170193102
/raytracer,400,300,100,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:02.841517812Z,1400,212941946
/raytracer,400,300,300,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:02.988746648Z,1386,80436950
/raytracer,400,300,300,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:03.287502872Z,1398,227439637
/raytracer,400,300,300,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:03.721760234Z,1392,361774067
/raytracer,400,300,300,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:04.270958561Z,1390,485820169
/raytracer,400,300,300,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:04.945325976Z,1393,608409721
/raytracer,400,300,500,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:05.137507929Z,1390,123432891
/raytracer,400,300,500,300,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:05.546664209Z,1399,344662470
/raytracer,400,300,500,500,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:06.191641696Z,1394,582000851
/raytracer,400,300,500,700,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:07.044764522Z,1401,782094268
/raytracer,400,300,500,900,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:08.130639487Z,1389,1017616404
/raytracer,400,300,700,100,0,0,false,[0.0 30.0 -200.0],1.0,(-0.9999999999999999 0.0 0.0),(0.0 0.9805806756909201 0.19611613513818402),(-0.0 0.19611613513818404 -0.9805806756909202),0.6840402866513374,5,300.0,0.8975983604009242,400.0,3,0,0,0,0,2024-05-30T22:21:08.382884619Z,1392,172596979
